gene	baseMean	log2FoldChange	lfcSE	pvalue	padj	significance
b3629	54.7617581497758	-0.1990875453639	0.342686658000185	0.502266057210515	0.630551216493397	NS
b0176	3508.8012055901	0.0870765243498487	0.131995196173428	0.502818285953473	0.630740170100388	NS
b0567	66.368400786899	0.165372400094984	0.267743585709464	0.502710529224228	0.630740170100388	NS
b0435	422.404753574147	-0.107172513477145	0.164841757500781	0.503316484546265	0.630856884109576	NS
b1332	298.695525009157	-0.14086104639249	0.222883455463265	0.503340033152383	0.630856884109576	NS
b1797	43.5083334450656	0.209465423765132	0.371107975910503	0.503423111143147	0.630856884109576	NS
b0610	64.1625311196089	-0.169922374458085	0.277738425899124	0.504240000409753	0.631544746919162	NS
b0674	1267.87233145906	-0.0969922140146289	0.148990010931591	0.504313585087151	0.631544746919162	NS
b0226	226.85626101826	0.115589911320749	0.179003377041826	0.504546893881373	0.631623024229288	NS
b0420	2953.08581114491	-0.0887180068688063	0.139105278311662	0.506489940371981	0.63362645449783	NS
b1306	35.7435414772885	0.19310297538934	0.326146416298167	0.506330156264681	0.63362645449783	NS
b2386	11.204903884609	-0.235985668492025	0.481483033048852	0.506775022801618	0.633768696083999	NS
b2168	939.474528376377	-0.0955545328775643	0.147920032339008	0.507634939480862	0.634629481474046	NS
b1278	136.775108412981	0.140196795083432	0.22302103176322	0.508046277015682	0.634687509054162	NS
b3893	2729.16327103595	0.112024421035014	0.174016758838267	0.508155418615652	0.634687509054162	NS
b3973	238.943521015254	-0.124863806878641	0.197866251725997	0.508196245080955	0.634687509054162	NS
b0185	2046.40168032662	-0.0965049215102478	0.149906533385595	0.508797143020539	0.635223441893974	NS
b0146	402.565640009727	0.109519658477812	0.170370684777756	0.508980013743604	0.635237290186921	NS
b0934	15.650496539446	0.223470760402369	0.42658122917393	0.509541278212941	0.635519268849094	NS
b2365	39.6248602512434	0.201640000071573	0.348829297966887	0.509549657149152	0.635519268849094	NS
b3053	2090.25154501882	0.0860761766488388	0.134535253215848	0.513242532408204	0.639909266637066	NS
b0684	1199.22812648689	0.106121841101072	0.166987882838433	0.514222627258108	0.640699216846524	NS
b2328	627.20415976027	0.0983148430517943	0.154032041555999	0.514084154225284	0.640699216846524	NS
b4249	17.0515272953382	-0.219341505407312	0.417304191458368	0.515008742900864	0.641462556836441	NS
b3396	366.259304765504	0.0985148670425166	0.155005318604496	0.515787761310952	0.64221654590165	NS
b1034	1368.03687997291	-0.0976504933856672	0.155038613155522	0.516431255556947	0.642443347671828	NS
b1606	198.962925016281	0.114482435611238	0.182779226420896	0.516491095897335	0.642443347671828	NS
b3988	44591.1251016753	0.0927464977539483	0.145314893730164	0.516332271123234	0.642443347671828	NS
b0580	81.0255835905531	0.165387454807197	0.276681267960812	0.5167702756431	0.642574471865562	NS
b3185	922.447460290335	-0.120979231677673	0.195654264021277	0.517649619018596	0.64345152643051	NS
b1022	29.4518062393137	-0.193701294876752	0.348972986945887	0.518272678710055	0.643793203180982	NS
b1782	2466.03921069498	-0.0879565749089505	0.139287602452605	0.51820897876075	0.643793203180982	NS
b0423	644.660850095676	0.107676718544088	0.17235542046022	0.520522304175916	0.646370544272175	NS
b1996	157.154037632677	0.125405835029632	0.203721195230766	0.521012298333195	0.646761825859736	NS
b0267	10.1461780824993	-0.224991655300218	0.505891661383423	0.521725890912736	0.64699609141358	NS
b0530	9.93286744962428	-0.227083087518495	0.516742565387919	0.521668096754141	0.64699609141358	NS
b4235	3037.63045450101	0.080571658503097	0.127316099238038	0.521406085481398	0.64699609141358	NS
b1599	21.6404136663044	-0.211214306480386	0.397710916475448	0.522064385788583	0.6471988262307	NS
b0243	2092.6516994597	0.0885433559311995	0.140974517298255	0.522541600186169	0.647573336959937	NS
b0106	22.1348670318395	0.204335383351176	0.379068105153211	0.523420163030039	0.648227649995005	NS
b3781	708.083473489479	-0.108859176851883	0.177177882627302	0.523391148896238	0.648227649995005	NS
b2176	244.622042161783	0.105885995695575	0.170785800903715	0.523600164669148	0.648233481401576	NS
b2891	3831.11352280656	-0.086791745685493	0.139556579936034	0.524428696976919	0.649041941573175	NS
b2326	112.076415557171	-0.143233147873214	0.241606826500015	0.525302011834742	0.64990526589658	NS
b1892	18.8173157448412	-0.212496688460858	0.411632875798498	0.525494228464427	0.649925637746304	NS
b2881	173.793070397177	-0.120744999595549	0.198896873898649	0.526299779932903	0.650704308322259	NS
b1940	13.8131078436705	-0.218545589881641	0.456399360439498	0.527038971151305	0.651333268786154	NS
b3565	215.505544094744	0.123411451137562	0.202843135879063	0.527160755402098	0.651333268786154	NS
b1001	9.51539745824373	0.226124629763322	0.554549682418263	0.527985285350665	0.652134130002258	NS
b0760	647.088754805299	-0.0888339620570282	0.144351622272837	0.528611278550738	0.652689318223916	NS
b0853	331.854264927425	0.101102550210726	0.165251575156232	0.529435532877712	0.653488851996589	NS
b4476	82.396943923041	0.143899427023008	0.244367932931577	0.530579548895192	0.654682406344485	NS
b0611	529.388333421376	0.0947162665379837	0.154658469986188	0.53087759187858	0.654684210098979	NS
b3919	11243.0075621024	-0.0801472277637129	0.137845540676105	0.531084843200106	0.654684210098979	NS
b4295	401.279805141067	0.0987161615394655	0.160827273977789	0.531112122849361	0.654684210098979	NS
b2473	175.961707268623	0.127091265366953	0.212987550834761	0.531707197719051	0.655199339275258	NS
b1474	603.623943364444	-0.151887867195873	0.264082395149352	0.532063089894762	0.655419489150843	NS
b2686	367.620099795786	-0.104380482522995	0.17300802212352	0.532963766309695	0.656167597898239	NS
b2879	31.3023910045647	-0.187046986739729	0.346894863109462	0.533133674136731	0.656167597898239	NS
b3351	292.578960434723	0.112999162327689	0.187931391059789	0.533202712732344	0.656167597898239	NS
b0266	105.193032941995	0.130764461666098	0.220403730892214	0.533776627118304	0.656436969432487	NS
b4178	83.4721970908142	0.145494478077239	0.250813748186601	0.533657417889664	0.656436969432487	NS
b0413	564.329341290968	0.086382060242948	0.141442923854465	0.53401832649724	0.656452414721989	NS
b2434	212.121259173233	0.121682513589669	0.204262156991535	0.534144217387362	0.656452414721989	NS
b1268	111.933403664186	0.147086690231625	0.253883267403722	0.534474259601138	0.656603111866879	NS
b3631	376.374933276616	0.110738622049976	0.184452996546059	0.534621949656888	0.656603111866879	NS
b2223	11.5928108362229	0.22057984183377	0.487931967221486	0.535113712363483	0.656988880584382	NS
b3195	934.478411544329	0.0945546226089545	0.154552853054452	0.53616554950304	0.658061799556005	NS
b0424	556.608096122718	-0.0885424467209756	0.146903470990421	0.53663493103905	0.658419367943731	NS
b1025	41.0416326231937	-0.185531154537552	0.351502680800368	0.537208157491322	0.658904068458676	NS
b3931	3769.48549591635	0.118853478206135	0.201706850268282	0.538164693764022	0.659858434197399	NS
b0693	11.4302518881576	0.218239212364953	0.470399501450962	0.539558342565053	0.661347945245465	NS
b3366	14.0419941220941	0.215660280038486	0.458470346361426	0.539793992789316	0.661417556439658	NS
b2618	86.895321748207	-0.152972962522678	0.274616458527913	0.54153448970759	0.663330421642487	NS
b2360	21.6470487377776	-0.195079091230353	0.391457832151265	0.545615705732209	0.668108238343612	NS
b2070	19.0157542654036	0.195529610180749	0.388434350786575	0.546406757631835	0.668855408713183	NS
b3191	672.990084747773	0.104650444727988	0.179378002976097	0.546664151036476	0.668949050474152	NS
b1412	273.359661827389	0.10103330345442	0.172877838986019	0.547954914341925	0.670306739410003	NS
b1969	19.4388066730738	-0.195711457425378	0.394893819003883	0.549423543677781	0.67188089766508	NS
b2976	5890.04596295623	0.112451947166128	0.195213604528057	0.549786802686461	0.67188089766508	NS
b4409	11.303625669637	-0.209568816597088	0.52765812613001	0.549684520272916	0.67188089766508	NS
b4076	8.55567942910351	0.21804776802269	0.522935188652988	0.550059649082993	0.671992263729404	NS
b1050	27.6481334341812	0.198362206787872	0.41632068482226	0.550863366931261	0.672751892639301	NS
b0007	143.163973026282	-0.132387720001901	0.237458828363247	0.553426336516119	0.675658828800465	NS
b0780	431.121281237256	-0.0935573387195662	0.162928556901992	0.554167885408444	0.676117730201395	NS
b4162	181.022828208736	-0.111575357652757	0.197364895258799	0.554108157064757	0.676117730201395	NS
b4221	1914.77031146936	0.0767749682993357	0.132209591986545	0.555160047868349	0.67710483410856	NS
b3544	25660.7570699288	0.103274737643477	0.180513935841439	0.555557282914365	0.677365918963838	NS
b1716	9638.4125136801	-0.0725110334895866	0.12578017572503	0.555955076430035	0.677627512405495	NS
b0179	6872.8828653671	0.0833428194771146	0.145268181167265	0.558928079575893	0.680786206443433	NS
b0952	253.947967000085	0.115689190091477	0.206871989634177	0.559098893717876	0.680786206443433	NS
b1322	227.994191374931	0.135335758559524	0.246931986497412	0.558834424462954	0.680786206443433	NS
b0603	9.04703644786773	0.2063397148201	0.530154900631562	0.559687007720632	0.681277996889696	NS
b3880	106.326569465631	-0.125029973686065	0.227583433115639	0.560330385266774	0.681836710995897	NS
b3172	1519.68295522427	0.0761371082463793	0.132962547642474	0.560634722425449	0.681982632739905	NS
b1564	54.1467443130341	0.150199270970197	0.281567704442178	0.561440807499618	0.682738607738766	NS
b0843	47.931868414286	-0.167409277219859	0.328408715956714	0.561655897758907	0.682775644284168	NS
b1439	347.245435856794	-0.0996308680808577	0.178095287763986	0.562000938144739	0.682970578133173	NS
b3228	1596.26615504591	-0.0788882874820704	0.139919177829457	0.563911713265337	0.685067514998428	NS
b2167	2143.31624303924	0.100510191262586	0.179905454486528	0.564403925788364	0.685440301335097	NS
b0662	1283.08481215748	-0.0903275605434181	0.161838957987713	0.564673153034247	0.685542127354118	NS
b0984	56.7182525642246	-0.149516426477009	0.287619444205692	0.565101710044554	0.685669431395366	NS
b2324	432.092364260966	0.0847443238157625	0.150593296369683	0.565148844481632	0.685669431395366	NS
b0475	616.443902246964	-0.0867797285513638	0.155784304841958	0.566915072333548	0.687586729252037	NS
b3194	678.988529952037	0.0845431331428444	0.150922961992625	0.56713461516803	0.687627477669303	NS
b1914	2340.77796536983	-0.0727643895204953	0.130142374422142	0.567888433873469	0.688315774652274	NS
b1699	44.4756538316191	0.168308236070779	0.336935656913411	0.568630259076939	0.688989088488375	NS
b3347	2521.53623485914	-0.0795792873785713	0.143449425412364	0.569493772747412	0.689809358539119	NS
b1301	108.619942660387	0.118366216337271	0.218926046838967	0.570124915061206	0.6902431564472	NS
b2492	16.0013279412996	0.195520609116327	0.443650907047084	0.570225214425688	0.6902431564472	NS
b0253	181.605513841234	-0.0999089129322922	0.182893572538403	0.570623228877695	0.690498920284593	NS
b1320	70.7831069916054	-0.133892908322418	0.25507537702978	0.571373127273859	0.69081108927431	NS
b2330	1649.47146871197	-0.0745559615382917	0.133397070865252	0.571078850591284	0.69081108927431	NS
b4284	99.9992330293108	-0.133829450887217	0.254552022282715	0.57144162306385	0.69081108927431	NS
b2836	996.410115739548	-0.0811770229240227	0.147497056181469	0.57253883079981	0.69191130597964	NS
b2835	437.672033603151	-0.0815160933882761	0.148151353260129	0.572802288389898	0.692003548665744	NS
b2784	2964.78655819477	-0.0730307076581113	0.127546455047754	0.573222883630481	0.692285507402194	NS
b2561	241.209022837972	-0.107683235532658	0.200758068284557	0.57370751597511	0.692644594866456	NS
b3466	50.055319792405	0.152178337865289	0.30153957518805	0.57706082314757	0.696238474388161	NS
b4077	953.419620532331	-0.0889992214484686	0.164857319242862	0.577057335487974	0.696238474388161	NS
b0070	54.0237364386806	0.142588647266785	0.279576520985216	0.577256418057287	0.696247303971248	NS
b2066	256.46832717956	-0.0991863242278343	0.185404843875386	0.577523983243354	0.696342905130069	NS
b4555	9.07940782484784	0.200984357824056	0.497756946638218	0.578096291061024	0.696805764127662	NS
b4302	49.523120504762	-0.144628393210051	0.287218999533881	0.578794506269127	0.697420033946964	NS
b1672	30.9056448833288	0.177859891249563	0.385490005182169	0.579263196086692	0.697478808275984	NS
b3333	18.4283241064749	0.182146412292412	0.399762930592933	0.579303262938585	0.697478808275984	NS
b3879	11.9502557846413	0.194060791612377	0.459500658987213	0.579409112770098	0.697478808275984	NS
b3025	37.0596436118239	-0.157627587533377	0.320930716620796	0.579851077746721	0.697783691997193	NS
b3656	131.946834293207	-0.115525714958883	0.221373952420367	0.580455072219073	0.698283297679288	NS
b0189	377.338120666838	0.0868566744899762	0.161559389595937	0.582034769670857	0.699942284544075	NS
b0502	12.1688535842985	0.194389267060594	0.459003373795239	0.582212673677007	0.699942284544075	NS
b1325	203.652907865495	-0.101684127430119	0.193531567275893	0.582853252960848	0.700484669954246	NS
b4707	72.2941774647681	-0.126626843347108	0.247460282896698	0.583345090633473	0.700848000377707	NS
b2161	9.94204645419991	-0.192243794672851	0.487622189784272	0.583950433494235	0.70111970878626	NS
b3437	57.6843854948971	0.149509212233834	0.299591249777039	0.583854906426851	0.70111970878626	NS
b1321	415.869980178046	0.123038305945799	0.238690978715569	0.584232234376641	0.70123038063123	NS
b3679	23.4813911528779	-0.175962728657868	0.385707649393053	0.584972992647718	0.701891669958229	NS
b0458	923.988079798383	-0.084848524173986	0.160868619593162	0.586021377256866	0.702921522249721	NS
b0368	32.8146637587909	-0.164059702378933	0.349710629344827	0.587248895562077	0.704165504470999	NS
b2874	41.0051394486066	0.145960764016677	0.29622979805579	0.587499147273946	0.704237227429191	NS
b4190	174.183209250263	-0.107723544505097	0.208879157587291	0.588497428128558	0.705205278424954	NS
b3400	193.8322930489	0.128646737846627	0.255846596524214	0.589015724032038	0.705597715409938	NS
b1013	70.8174861191121	0.139614077670531	0.284519391215216	0.589885555001076	0.70618218918549	NS
b3348	17.1747249204471	-0.181813420810164	0.43314937586795	0.589699680456565	0.70618218918549	NS
b3352	1415.04887555622	0.0670926681309395	0.126472071251008	0.590392347252358	0.706560161857353	NS
b0965	133.022631640133	0.110929744971441	0.217273263965638	0.591131907068061	0.707216367627852	NS
b3886	1641.88203805132	-0.0792646101116798	0.152210723951222	0.59231936975914	0.708407836147898	NS
b0522	194.885231912141	0.104968381869234	0.206602703945631	0.595259918414461	0.711694529032226	NS
b4200	10776.1715126051	-0.079821707908587	0.15513726262992	0.595474921738886	0.711721480475243	NS
b0606	3082.35086777492	-0.072744345937231	0.130619155694282	0.597364717482781	0.713737159469747	NS
b2329	1848.17774751326	0.0794624952769644	0.152921563892253	0.597547389323509	0.713737159469747	NS
b1595	154.759619222257	-0.10546469561319	0.209947293495188	0.59820177605454	0.714057510603515	NS
b3503	14.3529995611329	0.181589429590296	0.432799342612096	0.598133424528654	0.714057510603515	NS
b1806	245.785019394575	0.105407891669193	0.210088301817041	0.599164555344903	0.714975968268941	NS
b0512	49.790609107855	-0.140841131118939	0.299184542115623	0.599898887531988	0.715159924594872	NS
b1866	6948.96944194437	-0.064823667492293	0.125994307830819	0.599517358753456	0.715159924594872	NS
b2383	47.485785366381	0.156649160214141	0.339770989447462	0.599748033705869	0.715159924594872	NS
b0208	199.889534777011	-0.0888094365111198	0.176137239715498	0.601029019263203	0.715442495721372	NS
b0784	146.139364078234	0.117023841316052	0.238438928434182	0.601353832885642	0.715442495721372	NS
b1789	40.4838356105613	0.146955212641228	0.313275840727737	0.600936970307981	0.715442495721372	NS
b2453	22.591984166463	0.164166415789646	0.370359977652034	0.60128899204834	0.715442495721372	NS
b2636	9.35110843447054	-0.177904951773717	0.566120898855289	0.601017589109474	0.715442495721372	NS
b3822	817.51265137207	0.0720845489775221	0.139015791973682	0.601683656488228	0.715442495721372	NS
