gene_id	gene_name	C1	C2	C3	sac1	sac2	sac3
b4015	b4015	11294.145	20528.665	53862.448	101998.47	91948.976	122427.219
b4016	b4016	1327.292	2203.694	7306.918	9826.835	11162.911	15816.736
b4017	b4017	3	2	15	3	4	9
b4018	b4018	329.985	301.855	1187.034	515.197	723.787	1021.579
b4019	b4019	1894	1339.285	6925.647	2200.383	2020.445	2814.09
b4020	b4020	853.401	736.561	3026.032	1415.261	1379.286	2241.67
b4021	b4021	461	431.994	1634.042	209.903	218.447	255.024
b4022	b4022	220.989	167	624.32	219.001	193	315.26
b4023	b4023	27	7	54.003	15	21	32
b4024	b4024	172	159.227	638.294	273.058	305.278	531.675
b4025	b4025	6424.383	6230.984	25849.063	12087.372	10743.138	15371.265
b4026	b4026	3	9	16	287.797	223.063	305.02
b4027	b4027	0	0	6	71	46.062	39.168
b4028	b4028	3	4.377	16	107.121	59.778	90.469
b4029	b4029	30	29.623	97.11	199.579	171.482	182.167
b4030	b4030	5	4	14	20	32	40.331
b4031	b4031	30	30	86	25	20	39.657
b4032	b4032	198	404.005	1256.207	252.347	386.146	414.395
b4033	b4033	513.002	804.711	2812.234	490.151	716.368	671.38
b4034	b4034	1540.336	2129.83	8118.84	1313.565	1893.438	1857.004
b4035	b4035	721.788	1412.516	4589.298	540.565	744.393	699.311
b4036	b4036	1063	1700.697	6777.846	743.531	1486.976	1066.052
b4037	b4037	150	324.002	1147.967	290.013	437.853	334.705
b4039	b4039	443.591	350	1439.112	431.327	435.958	605.502
b4040	b4040	498.08	382.615	1548.679	443.542	442.788	662.083
b4041	b4041	3560.423	2297.021	13444.957	4982.02	4348.92	6474.852
b4042	b4042	98	97.478	455.368	149	139.433	195.985
b4043	b4043	334.297	292.232	990.018	368.232	377.142	562.163
b4044	b4044	97.002	163.425	523.678	198.014	229.81	352.275
b4045	b4045	294	275	656.193	1757.941	1025.57	1468.497
b4046	b4046	156	118	373.981	134.95	127.534	153.592
b4047	b4047	0	0	0	0	0	0
b4048	b4048	0	0	1	0	0	0
b4049	b4049	195.007	149	648.668	164.023	228.003	281.894
b4050	b4050	1	6	8	3	6	9
b4051	b4051	459.999	456.968	1729.75	909.471	694.765	847.606
b4052	b4052	922.409	963.456	3940.776	1971.918	1741.503	2860.174
b4053	b4053	515.017	457.094	1772.919	831.052	854.084	1172.633
b4054	b4054	609.009	631.295	2601.54	933.632	997.373	1290.29
b4055	b4055	918.289	575.512	3044.405	277.449	362.501	560.121
b4056	b4056	129	120.488	649.133	579.764	514.164	838.65
b4057	b4057	112	87	378.194	605.278	428.854	705.494
b4058	b4058	1327.608	1346.432	5641.74	3377.407	3096.68	4570.507
b4059	b4059	226	288	1070.499	268.821	272.059	238.831
b4060	b4060	2	2	4	11	8	12
b4061	b4061	123	94.003	316.104	190.39	190.004	278.169
b4062	b4062	57	49	111.127	162.668	101.978	178.283
b4063	b4063	6	3	39.639	16	13	20
b4064	b4064	97.965	92.001	276.175	161.411	117.005	146.117
b4065	b4065	593.596	580.795	2269.732	973.401	802.462	1187.04
b4066	b4066	1	0	9	1	1	4
b4067	b4067	2555.937	2795.297	14051.246	567.341	946.557	1315.964
b4068	b4068	764.806	677.131	3090.932	145.654	270.077	435.582
b4069	b4069	10578.917	10304.558	48660.062	4061.091	7020.749	8065.401
b4070	b4070	38	48	155.549	59.351	35.945	74.281
b4071	b4071	16	23	42.79	14	7	19.94
b4072	b4072	11	19	54.009	20	8	17.009
b4073	b4073	3	3	31	20	5	27.032
b4074	b4074	8	15	66	31.914	18	46.587
b4075	b4075	6	0	8	7	3	5
b4076	b4076	5	1	27.878	11	6	16.997
b4077	b4077	636.815	636.563	2164.521	734.496	872.946	1299.935
b4078	b4078	43	17	105.82	42	38	54.025
b4079	b4079	157	222.195	639.238	247.953	200.231	330.818
b4080	b4080	14	8	28	8	16	19
b4081	b4081	1	8	16.014	14	16	14.015
b4082	b4082	7	5	7.002	4	1	5
b4083	b4083	8	1	8	3	6	1
b4084	b4084	82.875	48.001	187.959	49	47	45
b4085	b4085	33.125	24	90.054	15.001	17.208	26.604
b4086	b4086	19	8	82.99	11	10.792	16.39
b4087	b4087	34	3.004	84.326	8	8.722	14.011
b4088	b4088	96	74.272	320.184	41	44.08	68.061
b4089	b4089	374	227.477	852.273	251.012	251.008	304.124
b4090	b4090	32	15	49.482	16	12	22
b4092	b4092	64	55.258	281.411	169.771	136.239	203.015
b4093	b4093	50	48	299.332	162.292	139.85	182.536
b4094	b4094	13	21	45.117	17.998	21.005	17.884
b4095	b4095	0	3	28	8	8	15.116
b4096	b4096	0	6	14	12	10	8
b4097	b4097	2	8	17	2	6	11
b4098	b4098	4	12	14	9	6	21.711
b4099	b4099	1	1	20	7	3.835	4.274
b4100	b4100	0	2	8	0	1	2
b4101	b4101	0	0	0	2	0	1
b4102	b4102	2	2	10.005	4	2	2
b4105	b4105	0	2	6	6	2	1
b4106	b4106	0	1	5	3	11	5
b4107	b4107	40.721	42	213.087	288.075	225.022	289.862
b4108	b4108	17	4	24.012	17	11	22.002
b4109	b4109	74	96	249.691	57.002	50.999	94.3
b4110	b4110	24	24.999	58	32	20	21.915
b4111	b4111	4436.959	4180.368	16288.479	4994.161	5437.215	8469.919
b4112	b4112	208.004	111.702	641.923	292.919	241.83	380.565
b4113	b4113	248.178	236.318	861.95	362.158	329.797	447.667
b4114	b4114	43	34	107.074	60	55.131	63.137
b4115	b4115	26	32	46.888	58	25	41.908
b4116	b4116	31	60	44	9	7	9
b4117	b4117	50	23	166.384	165.318	110.007	168.754
b4118	b4118	293	191.001	894.546	179.002	160	219.931
b4119	b4119	310	393.004	1803.122	360.125	369.043	471.882
b4120	b4120	164	143	511.827	126	123.006	197.089
b4121	b4121	54	29	108.371	51	49.859	36
b4122	b4122	93	77	395.129	121	93	116.064
b4123	b4123	39	53	193.937	55	34	56.404
b4124	b4124	159	91	575.363	103.001	89.255	130.698
b4125	b4125	119	80	321.796	104.015	100.01	181.002
b4126	b4126	114	94.031	225.95	86	99	107.429
b4127	b4127	38	27	81.606	34.513	30	55.743
b4128	b4128	5	0	3	7	7	9
b4129	b4129	3865.269	3797.978	15630.353	11891.721	10547.691	18235.774
b4130	b4130	33.001	32	85.028	52.636	42.245	93.001
b4131	b4131	32	57	66.08	28	29.875	28.561
b4132	b4132	28	52	27.001	9	13	9
b4133	b4133	57	23	131.26	42	56	87.913
b4134	b4134	0	0	0	0	0	0
b4135	b4135	663.025	538.077	2322.413	1248.41	1209.048	1665.662
b4136	b4136	613.794	607.081	2211.216	952.786	928.635	1359.888
b4137	b4137	131	108.93	393.663	170.731	168.97	241.721
b4138	b4138	3492.136	3040.098	13005.315	2429.062	2233.279	3617.953
b4139	b4139	21310.568	14263.841	72767.832	7856.235	6350.194	10326.836
b4140	b4140	50	35	107.96	35	25	70.999
b4141	b4141	79	91	278.514	242.006	188.07	298.125
b4142	b4142	1449	2219.194	6385.816	2546.245	1877.501	2399.076
b4143	b4143	10709.198	19013.095	55816.069	22005.512	15214.496	22801.686
b4144	b4144	151	130	539.266	144.999	153	153
b4145	b4145	10	18	64	13	10.014	14
b4146	b4146	469.029	346.034	1667.709	699.956	745.467	1049.698
b4147	b4147	1472.593	1164.494	6008.776	1494.313	1301.88	1798.838
b4148	b4148	82	84	347.775	197	262.238	382.668
b4149	b4149	673.962	709.134	3163.398	1140.02	1201.534	1785.777
b4150	b4150	143.923	141	484.802	205.41	199.248	318.5
b4151	b4151	1561.458	1461.154	5542.921	840.742	819.385	1151.448
b4152	b4152	765.944	603.878	3240.06	576.641	431.844	746.999
b4153	b4153	2456.723	1913.658	8787.705	1495.031	1243.546	1783.629
b4154	b4154	4601.634	3786.245	19099.093	3065.323	2528.364	3225.643
b4155	b4155	69	56	186.024	105	103.987	175.749
b4156	b4156	62	56	170.039	234.815	178.003	339.216
b4157	b4157	14	15.178	36	55.413	30.018	53.307
b4158	b4158	4	3.822	18	15.587	14	41.693
b4159	b4159	541.194	449.86	2244.58	1157.125	1036.079	1581.02
b4160	b4160	1002.739	726.928	3380.177	1578.375	1679.639	2238.61
b4161	b4161	364	301.993	1709.959	660.511	688.46	1008.1
b4162	b4162	132	106	439.637	174	176.124	182.849
b4163	b4163	0	0	0	1	1	1
b4164	b4164	0	1	1	0	1	1
b4165	b4165	0	0	2	0	1	1
b4166	b4166	153	139.166	477.456	316.049	286.96	405.921
b4167	b4167	722	786.889	2995.37	1950.896	1591.52	2112.155
b4168	b4168	174	161.14	682.153	402.348	390.286	499.222
b4169	b4169	454.013	438.283	2073.889	1099.667	1135.317	1602.014
b4170	b4170	686.929	725.666	3145.228	1806.035	1766.753	2605.421
b4171	b4171	2290.124	3009.978	9418.083	6039.565	5589.448	8916.476
b4172	b4172	841.118	781.195	3800.681	1656.758	1753.707	3432.864
b4173	b4173	2102.814	1984.137	8827.413	4894.247	4895.751	7650.834
b4174	b4174	4283.895	4240.862	16562.814	8033.022	8132.518	11714.477
b4175	b4175	2153.676	1973.622	7972.797	3070.01	3094.238	4690.169
b4176	b4176	1	1	3	4	5	2.035
b4177	b4177	5277.695	4202.34	18543.713	6534.564	4945.662	7125.772
b4178	b4178	54	53	157.675	71	92.115	109.141
b4179	b4179	2087.917	2182.985	8598.731	3430.264	3228.643	4841.616
b4180	b4180	412.969	416	1722.002	626.539	660.668	948.653
b4181	b4181	1	0	3	0	2	0
b4182	b4182	2	2	10	2	2	1
b4183	b4183	1	4	2	7	0	4
b4184	b4184	0	1	2	1	3	1
b4185	b4185	4	0	4	2	0	2
b4186	b4186	5	2	20	8	20	17
b4187	b4187	272	273	853.605	3963.331	1947.064	3303.419
b4188	b4188	462	298	1486.826	202.038	175	227.231
b4189	b4189	2785.008	1870.476	5403.006	451.238	287.003	398.02
b4190	b4190	131	79	494.435	158.985	150.158	219.05
b4191	b4191	73.982	58	223.711	84	49	69.595
b4192	b4192	40	61	151.001	44	45	61.594
b4193	b4193	84	74.047	267.237	54.952	43.764	81.118
b4194	b4194	24	18.953	91.916	20	18.313	27.062
b4195	b4195	44.228	32.207	106.675	24.023	29	35.009
b4196	b4196	58.772	68.988	299.736	76.978	80.731	70.906
b4197	b4197	50.997	59.012	251.964	82.001	57.078	106.694
b4198	b4198	164	123	298.063	104	60.003	69.001
b4199	b4199	0	0	4	0	2	3
b4200	b4200	7689.615	6574.741	24870.353	12371.521	8534.959	11467.418
b4201	b4201	6544.38	6520.193	23993.483	12252.66	8989.314	12126.833
b4202	b4202	2160.034	1837.548	7055.319	2857.477	2369.688	3544.069
b4203	b4203	3374.042	2899.1	13637.741	5437.822	4015.352	5783.449
b4204	b4204	9	5	14	0	3	2
b4206	b4206	319	227	1064.894	431.02	404.509	488.448
b4207	b4207	2691.231	2476.229	10077.152	2458.907	2421.698	2981.912
b4208	b4208	2742.852	2134.525	10342.299	1621.735	2115.214	2918.787
b4209	b4209	28	34	77.632	28	31.938	43.995
b4210	b4210	82	61	283.99	108.352	151.995	174.687
b4211	b4211	88	97.947	362.016	149.002	175	193.804
b4212	b4212	16	9.038	18	13	11	14
b4213	b4213	1823.08	1579.827	6046.019	918.039	917.723	1172.191
b4214	b4214	682.278	592.15	2396.072	970.488	793.315	1060.276
b4215	b4215	3	5	5	7	2	2
b4216	b4216	663	583.081	1904.98	411.729	461.883	638.831
b4217	b4217	246	207	1110.068	869.387	648.438	928.86
b4218	b4218	70	92	301.747	173.053	188.974	275.147
b4219	b4219	704.466	647.007	3022.707	1641.248	1347.279	1907.916
b4220	b4220	535	435.171	1751.087	839.768	883.1	1362.962
b4221	b4221	1225.428	1199.951	4030.925	1863.341	1754.86	2540.493
b4222	b4222	109.378	97.834	441.006	259.298	180.336	324.333
b4224	b4224	7	2.01	28	7	10	9
b4225	b4225	112	94.99	239.603	82.3	79.352	94.043
b4226	b4226	4482.907	3216.56	15928.93	4216.668	3956.482	4992.558
b4227	b4227	629	337.162	3109.817	495.807	447.123	580.435
b4230	b4230	173.94	87	854.78	175.191	162.916	278.886
b4231	b4231	173	65	580.025	129.028	130.022	228.053
b4232	b4232	2307.644	1838.361	8021.311	2810.625	2611.898	3332.984
b4233	b4233	1126.646	1027.823	3607.249	1286.872	1189.107	1560.349
b4234	b4234	287	214.005	995.651	499.385	411.014	549.633
b4235	b4235	1851.237	1741.779	7302.92	3144.28	2789.685	3801.42
b4237	b4237	117	121.011	423.625	96.208	87	97.511
b4238	b4238	2799.933	2271.842	8959.375	1721.98	1448.993	1668.494
b4239	b4239	28710.014	19017.162	98142.977	5928.964	5959.333	4410.518
b4240	b4240	54894.749	40096.712	209247.724	8483.866	7997.289	5411.805
b4241	b4241	59	32	207.855	122.009	96.475	137.974
b4242	b4242	519.096	381	870.399	284.972	229.606	264.984
b4243	b4243	3569.359	3316.196	14737.101	4402.373	3629.866	5352.588
b4244	b4244	145.959	107.404	426.83	102.999	99.909	120.023
b4245	b4245	328	235	857.936	184.316	160.068	206.616
b4246	b4246	11	11	6	8	2	6
b4248	b4248	43	26	93.114	52	79	127.006
b4249	b4249	12	10	51.033	18	8	23.063
b4251	b4251	165	128	428.232	148.517	145.116	173.908
b4252	b4252	147	88.084	353.036	131.025	121	162.154
b4253	b4253	15	9	53	26	15	30.2
b4254	b4254	18	12	50.001	41	30	30.002
b4255	b4255	94	53	184.53	67.322	62.819	102.784
b4256	b4256	55	43	123.612	53	42	31
b4257	b4257	2	5	5	4	6	6
b4258	b4258	7574.33	7034.967	32001.498	13656.977	12413.995	20369.664
b4259	b4259	682.329	769.821	2154.665	1137.216	994.343	1172.685
b4260	b4260	3674.394	3535.724	15185.339	6363.781	5276.218	8111.912
b4261	b4261	670.017	573.618	2829.86	1502.318	1606.222	2415.357
b4262	b4262	645.773	648.565	2325.728	1246.965	1030.292	1654.118
b4263	b4263	340.012	320	1210.835	762.558	657.095	851.299
b4264	b4264	60	45	135.088	92.999	86.006	123.651
b4265	b4265	85	62.022	271.164	42	73.024	104.215
b4266	b4266	113	89	334.057	54	69.001	99.247
b4267	b4267	89	65.037	309.354	57	56.918	63.117
b4268	b4268	30	12	87.841	14.01	13	17.006
b4269	b4269	375.038	502.496	2114.915	1712.569	1611.635	2161.367
b4270	b4270	0	0	0	0	0	0
b4272	b4272	43.861	41	136.109	92.813	78.978	77.806
b4273	b4273	84.199	86.969	306.92	153.092	118.578	177.225
b4277	b4277	0	2	0	0	0	1
b4278	b4278	128	119	392.667	141.027	141.369	126.543
b4279	b4279	474	318	954.007	179.001	197.167	521.147
b4280	b4280	598.012	314	1079.428	234.251	261.687	489.009
b4284	b4284	92.655	43.517	248.659	78	83.389	140.701
b4287	b4287	605.884	311	1828.323	190.477	276.903	268.297
b4288	b4288	480.088	281	1288.236	134.523	209.718	155.899
b4289	b4289	723.989	583.486	2893.323	192.897	307.081	263.438
b4290	b4290	1238.298	1069.165	5301.608	365.108	453.918	390.728
b4291	b4291	4388.955	3524.431	18809.068	988.871	1516.321	1211.038
b4292	b4292	69.055	68	375.292	81.016	153.002	150.952
b4293	b4293	58	45	322.915	89	121.119	143.253
b4294	b4294	32	27	67.011	36	30	29
b4295	b4295	287	196.651	931.556	389.116	388.579	521.949
b4296	b4296	19	10	39	14	8	13
b4297	b4297	260	202.696	812.65	173	144.683	267.803
b4298	b4298	138	104	510.155	79.78	75.027	131.404
b4299	b4299	29	24	70.701	7	9	10
b4300	b4300	23	25	107.687	43.266	23.304	44.036
b4301	b4301	28	23	182.436	46.53	34.697	55.496
b4302	b4302	38	28	123.109	42.004	51.406	50.344
b4303	b4303	58.063	41.006	199.69	72.002	59.022	83.204
b4304	b4304	92	75	367.565	81.431	92	123.452
b4305	b4305	107.001	75	574.906	80.323	68.324	123.036
b4306	b4306	35	29	115.877	27	19.014	20
b4307	b4307	42	25	110.453	20	17	38
b4309	b4309	268	89	1043.281	36	42.001	53.972
b4310	b4310	682.735	451.201	3166.766	77	94.098	145.962
b4311	b4311	1147.108	576.68	3373.052	11	16	14.034
b4312	b4312	129	60	269.001	33.803	49.005	66.008
b4313	b4313	3	0	11	5	7.442	10
b4314	b4314	3711.404	3657.921	15360.478	2254.754	1372.645	3375.533
b4315	b4315	127.003	84.995	436.091	97	61.995	147.106
b4316	b4316	62	41	211.018	42	28	75.979
b4317	b4317	114	120	404.443	80.017	65	146.02
b4318	b4318	25	17	71.323	19	15	29.161
b4319	b4319	34	22	94	45	25.956	40.187
b4320	b4320	28	25	143.887	53	47.728	49.012
b4321	b4321	405.258	293.251	1203.588	91	71.004	100.031
b4322	b4322	1680.515	1138.993	5914.776	714.637	652.673	977.048
b4323	b4323	1325.58	1070.172	5522.184	641.72	586.149	770.257
b4324	b4324	137.068	106	449.685	179.721	175.031	225.812
b4325	b4325	0	0	1	0	1	0
b4326	b4326	12	22	99	38.002	20	22
b4327	b4327	113	62	302.801	115.627	109.937	149.347
b4328	b4328	530.039	482.002	2198.096	452.154	423.642	506.995
b4329	b4329	66.98	47	83.105	32	22.073	35.332
b4330	b4330	6	4	22	13	2	17
b4331	b4331	29	5	64	71.013	53.718	71.001
b4332	b4332	62	57	174.004	70.581	67.021	100.2
b4333	b4333	12	11	37	7	7	17.002
b4334	b4334	39.648	28.892	172.446	55.019	64.801	89.315
b4335	b4335	237.804	106.885	627.393	202.786	201.867	309.644
b4336	b4336	190.674	204.038	1033.441	693.986	627.328	1176.41
b4337	b4337	43	37	211.687	92.052	114.625	182.427
b4340	b4340	176	208	609.153	252.076	268.6	379.776
b4341	b4341	0	0	0	0	0	0
b4342	b4342	767.013	440.004	2178.087	272	288.049	346.076
b4345	b4345	104	46	234.017	46	57	78.568
b4346	b4346	213	110	393	93	99	136.07
b4347	b4347	15	6	19	10	14	8.012
b4348	b4348	413.038	381	963.225	308.011	247.08	327.552
b4349	b4349	943.016	838.373	3202.293	843.581	635.445	981.082
b4350	b4350	6197.598	4346.326	21186.6	3240.785	2803.614	3798.738
b4351	b4351	258	261.988	929.774	251.833	206.161	214.202
b4352	b4352	490.005	440.002	2326.911	493.106	1292.485	3834.82
b4353	b4353	31	20	83.692	32.027	146.151	420.232
b4354	b4354	256	131.001	1194.53	487.442	19362.18	67165.016
b4355	b4355	58	51	145	71.547	67.085	81.51
b4356	b4356	205	101	488.283	122.354	134.567	162.282
b4357	b4357	389	237	891.039	132.97	83.744	154.022
b4358	b4358	5	5	21	4	4	3
b4359	b4359	456	330	1777.049	788.278	569.534	645.048
b4360	b4360	65	60	262.26	124.182	96	132.037
b4361	b4361	53	96	394.693	195.601	172.145	237.769
b4362	b4362	90	82.992	427.08	224.263	212.79	335.194
b4363	b4363	28	27.423	91.02	35	23.013	39.764
b4364	b4364	37	40.073	159.373	61.021	57.001	66.252
b4365	b4365	0	1	3	0	0	3
b4366	b4366	0	0	3	1	2	2
b4367	b4367	455.91	446.39	2888.722	717.509	1641.627	1518.31
b4368	b4368	5	3	3	5	2	2
b4369	b4369	1	8	1	3	1	6
b4370	b4370	4	2	8	5	0	3
b4371	b4371	481.778	334.012	1577.867	649.091	611.401	822.608
b4372	b4372	214	208.427	913.42	484.566	422.08	594.81
b4373	b4373	112.438	114.448	409.379	324.214	270.118	280.791
b4374	b4374	361.739	370.001	1570.635	989.966	807.585	1525.462
b4375	b4375	1815.78	1541.892	5452.503	2582.072	2211.244	2968.295
b4376	b4376	3775.423	3574.476	14558.874	18349.824	13647.263	19244.867
b4377	b4377	373.45	389.973	1617.564	7208.676	4051.143	6568.726
b4378	b4378	124.549	131.996	692.541	2226.431	1241.777	2132.415
b4379	b4379	28	15	59.254	32.983	20.814	23.778
b4380	b4380	118.001	144	354.805	181.712	83.119	124.015
b4381	b4381	394	320.714	1241.095	1043.882	841.6	1281.78
b4382	b4382	1860.876	1956.329	6616.369	6928.8	5112.212	6871.633
b4383	b4383	4332.816	4589.375	23719.333	17243.298	13169.856	22044.992
b4384	b4384	5045.62	4489.393	24069.546	12186.467	10630.032	17686.572
b4385	b4385	332.349	348.016	1117.024	554.326	518.552	751.782
b4386	b4386	423.418	300.644	1366.915	423.935	379.342	569.857
b4387	b4387	158.075	136	530.743	246.138	217.389	222.105
b4388	b4388	482.042	429.432	1983.153	872.396	661.906	796.288
b4389	b4389	930.061	737.2	2605.779	1250.136	912.213	1070.192
b4390	b4390	585.024	396.928	2088.374	1084.71	853.476	1267.634
b4391	b4391	8442.082	7735.637	33176.59	10920.376	9115.745	13735.186
b4392	b4392	1087	916.207	4461.698	2268.415	2103.123	2886.209
b4393	b4393	56	60	285.988	118.258	113	174.894
b4394	b4394	69	54	232.434	70	82.007	96.514
b4395	b4395	403.728	278.956	1683.671	520.435	439.459	478.881
b4396	b4396	1848.187	1549.496	5966.183	2314.862	2290.695	3063.955
b4397	b4397	235	140.017	508.961	160.054	150.338	189.316
b4398	b4398	293	240	1022.273	303.484	242.201	314.684
b4399	b4399	120	94.007	396.879	144.006	132.332	188.028
b4400	b4400	4	8	37.994	9	6	22
b4401	b4401	4044.721	3527.616	18968.023	7914.467	6464.428	11375.749
b4402	b4402	0	1	2	0	0	0
b4403	b4403	105	88	330.309	121.091	145.007	224.085
b4406	b4406	273.674	246.604	742.021	469.809	400.438	470.471
b4407	b4407	16	16.91	69.045	26.597	14.001	16.015
b4408	b4408	496.085	205	417.007	354.018	217	290.063
b4409	b4409	12	10	12	17	3	9
b4410	b4410	2	7	5	3	3	11
b4411	b4411	42	42	123	54	46	168
b4412	b4412	5	2	13	5	0	3
b4413	b4413	0	0	0	0	0	0
b4414	b4414	515	326	1462.998	593	501	700.028
b4415	b4415	0	0	9	3	0	2
b4416	b4416	62	39	370.572	98.837	111.943	329.832
b4417	b4417	1	0	0	0	0	0
b4418	b4418	20	25	11	12	13	18
b4419	b4419	0	0	1	0	0	0
b4420	b4420	0	0	0	0	0	0
b4421	b4421	0	0	0	0	0	0
b4422	b4422	0	0	0	0	0	0
b4423	b4423	0	0	0	0	0	0
b4424	b4424	0	0	0	0	0	0
b4425	b4425	5	3	6	2	5	2
b4426	b4426	0	0	0	0	0	0
b4427	b4427	0	0	0	0	0	0
b4428	b4428	22	72	180.964	53	36	33
b4429	b4429	0	0	0	0	0	0
b4430	b4430	0	0	0	0	0	0
b4431	b4431	0	0	0	0	0	0
b4432	b4432	289	218.964	406.091	69	64	106.015
b4433	b4433	0	0	0	0	0	0
b4434	b4434	0	0	3	0	0	2
b4435	b4435	6	0	10	3	4	2
b4436	b4436	14	20	46	15	17	19
b4437	b4437	0	0	1	0	0	0
b4438	b4438	0	0	0	0	0	0
b4439	b4439	0	0	0	0	0	0
b4440	b4440	34	76	208.102	44	32	39.91
b4441	b4441	16	20	41	22	13	33
b4442	b4442	0	0	0	0	0	0
b4443	b4443	158	63	225.093	55	60	95
b4444	b4444	0	0	0	0	0	0
b4445	b4445	0	0	0	0	0	0
b4446	b4446	17	13	33	23	14	21
b4447	b4447	128	151	220	175	91	122
b4449	b4449	0	0	0	1	0	0
b4450	b4450	0	6	0	0	0	0
b4451	b4451	1	0	2	1	2	0
b4452	b4452	0	0	0	0	0	0
b4453	b4453	0	0	0	0	0	0
b4454	b4454	0	0	0	0	0	0
b4455	b4455	0	0	0	0	0	0
b4456	b4456	49	56	186	47	53	92
b4457	b4457	6	4	3	9	3	6
b4458	b4458	0	0	0	0	0	0
b4459	b4459	0	0	0	2	0	1
b4460	b4460	130	98	521.236	162.005	134.809	204.144
b4461	b4461	241	153.047	892.815	408.739	384.876	696.834
b4463	b4463	22	23	141.009	28.003	26.181	68.774
b4464	b4464	250	267.754	821.014	241.062	226.08	378.287
b4465	b4465	17	22	65.035	27	18.321	33.45
b4466	b4466	1944.492	1632.263	7114.707	388.51	276.678	413.923
b4467	b4467	431.082	699.405	1699.314	705.069	1042.871	881.927
b4468	b4468	269.375	503.147	1158.118	341.126	652.008	417.453
b4469	b4469	327	257	1188.524	594.25	624.969	1007.509
b4470	b4470	55	68.823	222.694	67	78.998	83.711
b4471	b4471	42	135.999	184.889	56	42.003	59
b4472	b4472	633	598.045	2343.44	1152.157	1172.723	1735.132
b4473	b4473	223	202.071	891.722	376.217	390.967	491.834
b4474	b4474	24	14	79.386	10	16	13
b4475	b4475	31	21	109.796	58.961	55.688	71.274
b4476	b4476	59.347	42	175.776	73	72.617	132.611
b4477	b4477	31	31	122.67	27	23.978	34
b4478	b4478	35	49	169.609	56.993	54.002	61.002
b4479	b4479	108	54	387.687	132.939	81.884	90.287
b4480	b4480	253.783	178.542	1004.046	380.315	412.952	523.25
b4481	b4481	389.533	279.261	1328.16	759.283	615.141	1128.82
b4482	b4482	7	9	29.03	12	16	10
b4483	b4483	92	89	276.023	112.133	107.089	157.036
b4484	b4484	332.997	233.938	1363.188	2470.291	2589.63	3567.513
b4485	b4485	395.646	169.023	1889.016	419.921	389.456	574.648
b4487	b4487	11	17	42	65.029	38	69
b4492	b4492	273	231	721.545	344	292.012	464.313
b4498	b4498	958.841	699.901	2368.006	1330.555	1364.9	2640.691
b4501	b4501	4	3	8	0	4	3
b4502	b4502	0	0	6	1	4	2.001
b4504	b4504	0	2	1	0	1	2
b4506	b4506	0	0	0	0	0	3
b4509	b4509	0	0	2	3	0	0
b4510	b4510	0	0	0	0	0	0
b4511	b4511	9.54	5	48.552	2	16.767	6
